"Isolation","Trait","Observed","Expected","Percent","Count","Pvalue","Sig","TraitDiff","Direction","AbsDiff"
"Beetle","Methanol",7,9.3896,0.2019,9080,0.908,0,-2.3896,"Random",2.3896
"Beetle","Ethanol",133,133.7984,0.4412,7214,0.7214,0,-0.798399999999987,"Random",0.798399999999987
"Beetle","Glycerol",141,139.6165,0.854,3261,0.3261,0,1.3835,"Random",1.3835
"Beetle","Erythritol",51,50.7352,0.596,5209,0.5209,0,0.264800000000001,"Random",0.264800000000001
"Beetle","Ribitol",125,118.7946,0.9888,256,0.0256,1,6.2054,"Positive",6.2054
"Beetle","Galactitol",9,11.3071,0.2089,9058,0.9058,0,-2.3071,"Random",2.3071
"Beetle","D-Mannitol",144,139.977,0.995,283,0.0283,1,4.023,"Positive",4.023
"Beetle","D-Glucitol",146,141.1504,0.9997,70,0.007,1,4.84960000000001,"Positive",4.84960000000001
"Beetle","myo-Inositol",7,8.2241,0.3797,7894,0.7894,0,-1.2241,"Random",1.2241
"Beetle","DL-Lactate",413,388.2656,0.9988,23,0.0023,1,24.7344,"Negative",24.7344
"Beetle","Succinate",141,137.6759,0.9533,1136,0.1136,0,3.32409999999999,"Random",3.32409999999999
"Beetle","Citrate",117,112.8679,0.9256,1268,0.1268,0,4.13209999999999,"Random",4.13209999999999
"Beetle","D-Gluconate",103,102.2561,0.6378,4729,0.4729,0,0.743899999999996,"Random",0.743899999999996
"Beetle","D-Glucosamine",84,79.366,0.9307,1200,0.12,0,4.634,"Random",4.634
"Beetle","Nitrate",11,15.0621,0.0902,9554,0.9554,0,-4.0621,"Random",4.0621
"Beetle","Vitamin-free",17,21.2308,0.095,9546,0.9546,0,-4.2308,"Random",4.2308
"Beetle","2-Keto-D-gluconate",101,95.4491,0.9546,803,0.0803,0,5.5509,"Random",5.5509
"Beetle","Starch formation",2,2.6349,0.4868,8190,0.819,0,-0.6349,"Random",0.6349
"Beetle","Growth at 19°C",147,146.9304,1,9321,0.9321,0,0.0696000000000083,"Random",0.0696000000000083
"Beetle","Growth at 25°C",147,146.9179,1,9196,0.9196,0,0.082099999999997,"Random",0.082099999999997
"Beetle","Growth at 30°C",140,141.0581,0.3646,8231,0.8231,0,-1.0581,"Random",1.0581
"Beetle","Growth at 37°C",396,372.1068,0.9994,15,0.0015,1,23.8932,"Negative",23.8932
"Ant","Glucose_F",3,3.0066,0.9161,9238,0.9238,0,-0.00660000000000016,"Random",0.00660000000000016
"Ant","Galactose_F",1,1.3902,0.6284,9748,0.9748,0,-0.3902,"Random",0.3902
"Ant","Sucrose_F",2,2.0383,0.8647,9020,0.902,0,-0.0383,"Random",0.0383
"Ant","Maltose_F",2,1.831,0.8981,7410,0.741,0,0.169,"Random",0.169
"Ant","Lactose_F",0,0.027,0.9731,10000,1,0,-0.027,"Random",0.027
"Ant","Raffinose_F",1,1.1411,0.8191,9486,0.9486,0,-0.1411,"Random",0.1411
"Ant","Trehalose_F",0,0.6596,0.4727,10000,1,0,-0.6596,"Random",0.6596
"Ant","Inulin",2,1.8884,0.956,8516,0.8516,0,0.1116,"Random",0.1116
"Ant","Sucrose",2,2.3138,0.6733,9736,0.9736,0,-0.3138,"Random",0.3138
"Ant","Raffinose",2,2.0585,0.8589,9164,0.9164,0,-0.0585,"Random",0.0585
"Ant","Melibiose",2,1.8984,0.9516,8560,0.856,0,0.1016,"Random",0.1016
"Ant","Galactose",4,3.7087,1,7305,0.7305,0,0.2913,"Random",0.2913
"Ant","Lactose",1,1.0713,0.8749,9406,0.9406,0,-0.0712999999999999,"Random",0.0712999999999999
"Ant","Trehalose",2,2.415,0.5974,9879,0.9879,0,-0.415,"Random",0.415
"Ant","Maltose",3,2.9075,0.9623,8728,0.8728,0,0.0924999999999998,"Random",0.0924999999999998
"Ant","Melezitose",2,2.1891,0.7675,9500,0.95,0,-0.1891,"Random",0.1891
"Ant","Methyl-?-D-glucoside",3,2.8434,0.9757,8275,0.8275,0,0.1566,"Random",0.1566
"Ant","Soluble Starch",3,2.6165,0.9935,6459,0.6459,0,0.3835,"Random",0.3835
"Ant","Cellobiose",3,2.9176,0.9541,8755,0.8755,0,0.0823999999999998,"Random",0.0823999999999998
"Ant","Salicin",3,2.9183,0.9568,8791,0.8791,0,0.0817000000000001,"Random",0.0817000000000001
"Ant","L-Sorbose",3,2.8534,0.9631,8265,0.8265,0,0.1466,"Random",0.1466
"Ant","L-Rhamnose",2,1.8811,0.8566,7495,0.7495,0,0.1189,"Random",0.1189
"Ant","D-Xylose",3,2.9707,0.9415,9141,0.9141,0,0.0293000000000001,"Random",0.0293000000000001
"Ant","L-Arabinose",3,2.7439,0.9857,7470,0.747,0,0.2561,"Random",0.2561
"Ant","D-Arabinose",2,1.9531,0.8433,8014,0.8014,0,0.0468999999999999,"Random",0.0468999999999999
"Ant","D-Ribose",3,2.7878,0.9824,7829,0.7829,0,0.2122,"Random",0.2122
"Ant","Methanol",0,0.2044,0.8095,10000,1,0,-0.2044,"Random",0.2044
"Ant","Ethanol",3,3.4147,0.5494,9643,0.9643,0,-0.4147,"Random",0.4147
"Ant","Glycerol",4,3.9195,1,9214,0.9214,0,0.0804999999999998,"Random",0.0804999999999998
"Ant","Erythritol",3,2.6849,0.9894,6990,0.699,0,0.3151,"Random",0.3151
"Ant","Ribitol",3,2.9283,0.9559,8870,0.887,0,0.0716999999999999,"Random",0.0716999999999999
"Ant","Galactitol",3,2.5429,0.9974,5939,0.5939,0,0.4571,"Random",0.4571
"Ant","D-Mannitol",4,3.8873,1,8906,0.8906,0,0.1127,"Random",0.1127
"Ant","D-Glucitol",4,3.8693,1,8731,0.8731,0,0.1307,"Random",0.1307
"Ant","myo-Inositol",1,0.8134,0.9086,7198,0.7198,0,0.1866,"Random",0.1866
"Ant","DL-Lactate",2,2.2727,0.6313,8938,0.8938,0,-0.2727,"Random",0.2727
"Ant","Succinate",3,3.3502,0.5965,9471,0.9471,0,-0.3502,"Random",0.3502
"Ant","Citrate",3,3.0898,0.7449,8407,0.8407,0,-0.0897999999999999,"Random",0.0897999999999999
"Ant","D-Gluconate",4,3.6244,1,6641,0.6641,0,0.3756,"Random",0.3756
"Ant","D-Glucosamine",2,2.1195,0.8161,9332,0.9332,0,-0.1195,"Random",0.1195
"Ant","Nitrate",0,0.3331,0.6996,10000,1,0,-0.3331,"Random",0.3331
"Ant","Vitamin-free",2,1.9305,0.9273,8627,0.8627,0,0.0694999999999999,"Random",0.0694999999999999
"Ant","2-Keto-D-gluconate",2,2.1978,0.7572,9485,0.9485,0,-0.1978,"Random",0.1978
"Ant","Starch formation",0,0.0585,0.9429,10000,1,0,-0.0585,"Random",0.0585
"Ant","Growth at 19°C",4,3.9986,1,9986,0.9986,0,0.00139999999999985,"Random",0.00139999999999985
"Ant","Growth at 25°C",4,3.9975,1,9975,0.9975,0,0.00249999999999995,"Random",0.00249999999999995
"Ant","Growth at 30°C",4,3.9485,1,9498,0.9498,0,0.0514999999999999,"Random",0.0514999999999999
"Ant","Growth at 37°C",3,2.7839,0.9658,7664,0.7664,0,0.2161,"Random",0.2161
"Fruit.fly","Glucose_F",42,40.9866,0.7655,4091,0.4091,0,1.0134,"Random",1.0134
"Fruit.fly","Galactose_F",18,17.2267,0.7262,4515,0.4515,0,0.773299999999999,"Random",0.773299999999999
"Fruit.fly","Sucrose_F",19,16.4664,0.9223,1717,0.1717,0,2.5336,"Random",2.5336
"Fruit.fly","Maltose_F",12,11.2005,0.7686,4262,0.4262,0,0.7995,"Random",0.7995
"Fruit.fly","Lactose_F",2,1.562,0.9343,5607,0.5607,0,0.438,"Random",0.438
"Fruit.fly","Raffinose_F",15,12.0341,0.9615,1020,0.102,0,2.9659,"Random",2.9659
"Fruit.fly","Trehalose_F",19,18.1585,0.7439,4344,0.4344,0,0.8415,"Random",0.8415
"Fruit.fly","Inulin",9,7.8326,0.8636,3326,0.3326,0,1.1674,"Random",1.1674
"Fruit.fly","Sucrose",36,34.1706,0.874,2619,0.2619,0,1.8294,"Random",1.8294
"Fruit.fly","Raffinose",18,16.1568,0.8644,2653,0.2653,0,1.8432,"Random",1.8432
"Fruit.fly","Melibiose",6,5.7634,0.6999,5574,0.5574,0,0.2366,"Random",0.2366
"Fruit.fly","Galactose",37,36.0012,0.767,4132,0.4132,0,0.998800000000003,"Random",0.998800000000003
"Fruit.fly","Lactose",4,4.3725,0.5645,7333,0.7333,0,-0.3725,"Random",0.3725
"Fruit.fly","Trehalose",33,33.899,0.4182,7716,0.7716,0,-0.899000000000001,"Random",0.899000000000001
"Fruit.fly","Maltose",32,31.2182,0.7386,4496,0.4496,0,0.7818,"Random",0.7818
"Fruit.fly","Melezitose",29,27.2081,0.859,2837,0.2837,0,1.7919,"Random",1.7919
"Fruit.fly","Methyl-?-D-glucoside",25,24.7628,0.6453,5531,0.5531,0,0.237200000000001,"Random",0.237200000000001
"Fruit.fly","Soluble Starch",4,5.5214,0.2735,8985,0.8985,0,-1.5214,"Random",1.5214
"Fruit.fly","Cellobiose",33,33.0656,0.5734,6002,0.6002,0,-0.0656000000000034,"Random",0.0656000000000034
"Fruit.fly","Salicin",32,32.2448,0.5431,6304,0.6304,0,-0.244799999999998,"Random",0.244799999999998
"Fruit.fly","L-Sorbose",37,33.9481,0.9369,1389,0.1389,0,3.0519,"Random",3.0519
"Fruit.fly","L-Rhamnose",5,6.6805,0.266,8855,0.8855,0,-1.6805,"Random",1.6805
"Fruit.fly","D-Xylose",34,34.8612,0.4256,7537,0.7537,0,-0.861199999999997,"Random",0.861199999999997
"Fruit.fly","L-Arabinose",10,12.0478,0.2328,8953,0.8953,0,-2.0478,"Random",2.0478
"Fruit.fly","D-Arabinose",7,8.9175,0.2463,8895,0.8895,0,-1.9175,"Random",1.9175
"Fruit.fly","D-Ribose",366,357.4134,0.9901,298,0.0298,1,8.58659999999998,"Negative",8.58659999999998
"Fruit.fly","Methanol",1,2.0067,0.3753,9037,0.9037,0,-1.0067,"Random",1.0067
"Fruit.fly","Ethanol",47,46.4039,0.7763,4904,0.4904,0,0.5961,"Random",0.5961
"Fruit.fly","Glycerol",45,45.1838,0.5885,6949,0.6949,0,-0.183799999999998,"Random",0.183799999999998
"Fruit.fly","Erythritol",273,264.5773,1,107,0.0107,1,8.42270000000002,"Negative",8.42270000000002
"Fruit.fly","Ribitol",31,31.4995,0.5008,6886,0.6886,0,-0.499500000000001,"Random",0.499500000000001
"Fruit.fly","Galactitol",3,3.7052,0.4639,8390,0.839,0,-0.7052,"Random",0.7052
"Fruit.fly","D-Mannitol",46,45.4539,0.7506,4997,0.4997,0,0.546100000000003,"Random",0.546100000000003
"Fruit.fly","D-Glucitol",44,43.9203,0.6306,6083,0.6083,0,0.0797000000000025,"Random",0.0797000000000025
"Fruit.fly","myo-Inositol",3,3.347,0.5773,7549,0.7549,0,-0.347,"Random",0.347
"Fruit.fly","DL-Lactate",27,25.5076,0.7812,3506,0.3506,0,1.4924,"Random",1.4924
"Fruit.fly","Succinate",41,42.1208,0.3683,8060,0.806,0,-1.1208,"Random",1.1208
"Fruit.fly","Citrate",21,24.5917,0.0856,9651,0.9651,0,-3.5917,"Random",3.5917
"Fruit.fly","D-Gluconate",29,29.4221,0.5167,6544,0.6544,0,-0.4221,"Random",0.4221
"Fruit.fly","D-Glucosamine",15,16.4742,0.3278,8300,0.83,0,-1.4742,"Random",1.4742
"Fruit.fly","Nitrate",3,3.9437,0.4168,8052,0.8052,0,-0.9437,"Random",0.9437
"Fruit.fly","Vitamin-free",4,5.0824,0.3819,8249,0.8249,0,-1.0824,"Random",1.0824
"Fruit.fly","2-Keto-D-gluconate",27,25.8014,0.7636,3805,0.3805,0,1.1986,"Random",1.1986
"Fruit.fly","Starch formation",2,1.6408,0.851,5569,0.5569,0,0.3592,"Random",0.3592
"Fruit.fly","Growth at 19°C",54,53.9629,1,9631,0.9631,0,0.0371000000000024,"Random",0.0371000000000024
"Fruit.fly","Growth at 25°C",54,53.9576,1,9581,0.9581,0,0.0424000000000007,"Random",0.0424000000000007
"Fruit.fly","Growth at 30°C",53,52.3141,0.8773,4765,0.4765,0,0.685899999999997,"Random",0.685899999999997
"Fruit.fly","Growth at 37°C",29,26.1106,0.901,1819,0.1819,0,2.8894,"Random",2.8894
"Bee","Glucose_F",24,22.4371,0.933,2502,0.2502,0,1.5629,"Random",1.5629
"Bee","Galactose_F",5,5.8248,0.4255,8385,0.8385,0,-0.8248,"Random",0.8248
"Bee","Sucrose_F",8,7.0478,0.8331,3821,0.3821,0,0.9522,"Random",0.9522
"Bee","Maltose_F",7,5.8002,0.8957,3033,0.3033,0,1.1998,"Random",1.1998
"Bee","Lactose_F",1,0.639,0.9644,6027,0.6027,0,0.361,"Random",0.361
"Bee","Raffinose_F",6,4.9302,0.8855,3218,0.3218,0,1.0698,"Random",1.0698
"Bee","Trehalose_F",5,5.5897,0.4919,7857,0.7857,0,-0.5897,"Random",0.5897
"Bee","Inulin",1,1.2925,0.6387,8165,0.8165,0,-0.2925,"Random",0.2925
"Bee","Sucrose",15,14.8181,0.6692,5824,0.5824,0,0.181900000000001,"Random",0.181900000000001
"Bee","Raffinose",11,9.1446,0.9315,2029,0.2029,0,1.8554,"Random",1.8554
"Bee","Melibiose",2,2.1657,0.6804,7679,0.7679,0,-0.1657,"Random",0.1657
"Bee","Galactose",23,20.9567,0.9579,1641,0.1641,0,2.0433,"Random",2.0433
"Bee","Lactose",1,1.5517,0.5511,9527,0.9527,0,-0.5517,"Random",0.5517
"Bee","Trehalose",9,11.4117,0.1029,9811,0.9811,0,-2.4117,"Random",2.4117
"Bee","Maltose",13,13.1455,0.6005,6712,0.6712,0,-0.1455,"Random",0.1455
"Bee","Melezitose",9,9.4788,0.5167,7408,0.7408,0,-0.4788,"Random",0.4788
"Bee","Methyl-?-D-glucoside",8,8.9196,0.3913,8464,0.8464,0,-0.919600000000001,"Random",0.919600000000001
"Bee","Soluble Starch",4,4.1832,0.6351,7220,0.722,0,-0.1832,"Random",0.1832
"Bee","Cellobiose",11,12.1039,0.3574,8480,0.848,0,-1.1039,"Random",1.1039
"Bee","Salicin",13,13.4863,0.504,7374,0.7374,0,-0.4863,"Random",0.4863
"Bee","L-Sorbose",21,18.2379,0.9709,1010,0.101,0,2.7621,"Random",2.7621
"Bee","L-Rhamnose",2,3.0711,0.3394,9476,0.9476,0,-1.0711,"Random",1.0711
"Bee","D-Xylose",8,10.7218,0.0755,9863,0.9863,0,-2.7218,"Random",2.7218
"Bee","L-Arabinose",3,4.5602,0.2097,9705,0.9705,0,-1.5602,"Random",1.5602
"Bee","D-Arabinose",2,3.4673,0.2287,9673,0.9673,0,-1.4673,"Random",1.4673
"Bee","D-Ribose",13,11.7163,0.8579,3187,0.3187,0,1.2837,"Random",1.2837
"Bee","Methanol",0,0.6651,0.5074,10000,1,0,-0.6651,"Random",0.6651
"Bee","Ethanol",17,18.3221,0.2782,9185,0.9185,0,-1.3221,"Random",1.3221
"Bee","Glycerol",25,24.4934,0.8787,5474,0.5474,0,0.506599999999999,"Random",0.506599999999999
"Bee","Erythritol",4,4.7745,0.4431,8649,0.8649,0,-0.7745,"Random",0.7745
"Bee","Ribitol",11,12.2917,0.313,8745,0.8745,0,-1.2917,"Random",1.2917
"Bee","Galactitol",1,1.486,0.5854,9479,0.9479,0,-0.486,"Random",0.486
"Bee","D-Mannitol",26,24.9233,0.9702,3354,0.3354,0,1.0767,"Random",1.0767
"Bee","D-Glucitol",25,24.2534,0.8674,4552,0.4552,0,0.746600000000001,"Random",0.746600000000001
"Bee","myo-Inositol",1,1.4112,0.6222,9396,0.9396,0,-0.4112,"Random",0.4112
"Bee","DL-Lactate",4,6.7329,0.0965,9771,0.9771,0,-2.7329,"Random",2.7329
"Bee","Succinate",20,20.3078,0.555,7361,0.7361,0,-0.3078,"Random",0.3078
"Bee","Citrate",17,16.3281,0.7676,4679,0.4679,0,0.671900000000001,"Random",0.671900000000001
"Bee","D-Gluconate",19,17.5318,0.8906,2791,0.2791,0,1.4682,"Random",1.4682
"Bee","D-Glucosamine",6,7.0058,0.3703,8674,0.8674,0,-1.0058,"Random",1.0058
"Bee","Nitrate",8,5.4187,0.9722,953,0.0953,0,2.5813,"Random",2.5813
"Bee","Vitamin-free",3,3.3051,0.5962,7568,0.7568,0,-0.3051,"Random",0.3051
"Bee","2-Keto-D-gluconate",15,13.4513,0.9066,2566,0.2566,0,1.5487,"Random",1.5487
"Bee","Starch formation",0,0.1964,0.8192,10000,1,0,-0.1964,"Random",0.1964
"Bee","Growth at 19°C",27,26.9793,1,9797,0.9797,0,0.0207000000000015,"Random",0.0207000000000015
"Bee","Growth at 25°C",27,26.978,1,9782,0.9782,0,0.0219999999999985,"Random",0.0219999999999985
"Bee","Growth at 30°C",27,26.4099,1,5524,0.5524,0,0.5901,"Random",0.5901
"Bee","Growth at 37°C",15,13.0325,0.887,2350,0.235,0,1.9675,"Random",1.9675
"Water","Glucose_F",4,3.7558,1,7746,0.7746,0,0.2442,"Random",0.2442
"Water","Galactose_F",2,1.8813,0.8174,7051,0.7051,0,0.1187,"Random",0.1187
"Water","Sucrose_F",2,1.8713,0.8716,7552,0.7552,0,0.1287,"Random",0.1287
"Water","Maltose_F",2,1.7736,0.914,7101,0.7101,0,0.2264,"Random",0.2264
"Water","Lactose_F",0,0.0199,0.9801,10000,1,0,-0.0199,"Random",0.0199
"Water","Raffinose_F",0,0.258,0.7636,10000,1,0,-0.258,"Random",0.258
"Water","Trehalose_F",2,1.9169,0.8885,8131,0.8131,0,0.0831,"Random",0.0831
"Water","Inulin",0,0.1651,0.8451,10000,1,0,-0.1651,"Random",0.1651
"Water","Sucrose",2,2.3206,0.6319,9298,0.9298,0,-0.3206,"Random",0.3206
"Water","Raffinose",0,0.4733,0.6007,10000,1,0,-0.4733,"Random",0.4733
"Water","Melibiose",0,0.19,0.822,10000,1,0,-0.19,"Random",0.19
"Water","Galactose",2,2.5466,0.4809,9292,0.9292,0,-0.5466,"Random",0.5466
"Water","Lactose",1,0.8986,0.9121,8081,0.8081,0,0.1014,"Random",0.1014
"Water","Trehalose",3,3.003,0.8986,9044,0.9044,0,-0.00300000000000011,"Random",0.00300000000000011
"Water","Maltose",3,2.8846,0.9378,8313,0.8313,0,0.1154,"Random",0.1154
"Water","Melezitose",3,2.7737,0.9587,7555,0.7555,0,0.2263,"Random",0.2263
"Water","Methyl-?-D-glucoside",3,2.7973,0.9533,7687,0.7687,0,0.2027,"Random",0.2027
"Water","Soluble Starch",2,1.8118,0.9341,7630,0.763,0,0.1882,"Random",0.1882
"Water","Cellobiose",3,2.9069,0.9286,8445,0.8445,0,0.0931000000000002,"Random",0.0931000000000002
"Water","Salicin",3,2.912,0.9235,8449,0.8449,0,0.0880000000000001,"Random",0.0880000000000001
"Water","L-Sorbose",2,2.3162,0.6069,8641,0.8641,0,-0.3162,"Random",0.3162
"Water","L-Rhamnose",1,1.0475,0.8215,8585,0.8585,0,-0.0475000000000001,"Random",0.0475000000000001
"Water","D-Xylose",3,2.9721,0.9103,8875,0.8875,0,0.0278999999999998,"Random",0.0278999999999998
"Water","L-Arabinose",1,1.2357,0.7128,9129,0.9129,0,-0.2357,"Random",0.2357
"Water","D-Arabinose",1,1.1483,0.7612,8869,0.8869,0,-0.1483,"Random",0.1483
"Water","D-Ribose",2,2.055,0.8211,8728,0.8728,0,-0.0550000000000002,"Random",0.0550000000000002
"Water","Methanol",1,0.8597,0.9225,7802,0.7802,0,0.1403,"Random",0.1403
"Water","Ethanol",4,3.8929,1,8960,0.896,0,0.1071,"Random",0.1071
"Water","Glycerol",4,3.9145,1,9170,0.917,0,0.0855000000000001,"Random",0.0855000000000001
"Water","Erythritol",1,1.1349,0.7674,8821,0.8821,0,-0.1349,"Random",0.1349
"Water","Ribitol",2,2.2472,0.712,9424,0.9424,0,-0.2472,"Random",0.2472
"Water","Galactitol",0,0.1586,0.8497,10000,1,0,-0.1586,"Random",0.1586
"Water","D-Mannitol",4,3.8807,1,8855,0.8855,0,0.1193,"Random",0.1193
"Water","D-Glucitol",4,3.8749,1,8795,0.8795,0,0.1251,"Random",0.1251
"Water","myo-Inositol",0,0.14,0.8663,10000,1,0,-0.14,"Random",0.14
"Water","DL-Lactate",3,2.7766,0.8264,6629,0.6629,0,0.2234,"Random",0.2234
"Water","Succinate",4,3.8512,1,8594,0.8594,0,0.1488,"Random",0.1488
"Water","Citrate",2,2.3159,0.6334,9265,0.9265,0,-0.3159,"Random",0.3159
"Water","D-Gluconate",3,2.8714,0.9376,8198,0.8198,0,0.1286,"Random",0.1286
"Water","D-Glucosamine",2,1.9868,0.8575,8464,0.8464,0,0.0132000000000001,"Random",0.0132000000000001
"Water","Nitrate",2,1.6038,0.9423,6042,0.6042,0,0.3962,"Random",0.3962
"Water","Vitamin-free",2,1.7156,0.9293,6750,0.675,0,0.2844,"Random",0.2844
"Water","2-Keto-D-gluconate",3,2.7517,0.9585,7392,0.7392,0,0.2483,"Random",0.2483
"Water","Starch formation",0,0.0493,0.9519,10000,1,0,-0.0493,"Random",0.0493
"Water","Growth at 19°C",4,3.9982,1,9982,0.9982,0,0.0017999999999998,"Random",0.0017999999999998
"Water","Growth at 25°C",4,3.998,1,9980,0.998,0,0.00199999999999978,"Random",0.00199999999999978
"Water","Growth at 30°C",4,3.9467,1,9474,0.9474,0,0.0533000000000001,"Random",0.0533000000000001
"Water","Growth at 37°C",2,2.0963,0.7809,8701,0.8701,0,-0.0962999999999998,"Random",0.0962999999999998
"Tree.exudate","Glucose_F",41,39.7295,0.8233,3550,0.355,0,1.2705,"Random",1.2705
"Tree.exudate","Galactose_F",16,16.2579,0.5517,6385,0.6385,0,-0.257899999999999,"Random",0.257899999999999
"Tree.exudate","Sucrose_F",18,16.1049,0.8676,2574,0.2574,0,1.8951,"Random",1.8951
"Tree.exudate","Maltose_F",10,9.9416,0.631,5952,0.5952,0,0.0584000000000007,"Random",0.0584000000000007
"Tree.exudate","Lactose_F",1,0.9168,0.8817,7899,0.7899,0,0.0832000000000001,"Random",0.0832000000000001
"Tree.exudate","Raffinose_F",9,8.1258,0.7802,4062,0.4062,0,0.8742,"Random",0.8742
"Tree.exudate","Trehalose_F",12,13.2429,0.36,8131,0.8131,0,-1.2429,"Random",1.2429
"Tree.exudate","Inulin",6,6.0681,0.6322,6509,0.6509,0,-0.0681000000000003,"Random",0.0681000000000003
"Tree.exudate","Sucrose",30,29.9871,0.6038,5996,0.5996,0,0.0128999999999984,"Random",0.0128999999999984
"Tree.exudate","Raffinose",13,13.1728,0.5686,6197,0.6197,0,-0.172800000000001,"Random",0.172800000000001
"Tree.exudate","Melibiose",5,5.5472,0.5051,7797,0.7797,0,-0.5472,"Random",0.5472
"Tree.exudate","Galactose",24,27.1796,0.1068,9545,0.9545,0,-3.1796,"Random",3.1796
"Tree.exudate","Lactose",3,3.7671,0.4486,8332,0.8332,0,-0.7671,"Random",0.7671
"Tree.exudate","Trehalose",34,34.3284,0.5336,6833,0.6833,0,-0.328400000000002,"Random",0.328400000000002
"Tree.exudate","Maltose",26,26.8514,0.4269,7573,0.7573,0,-0.851400000000002,"Random",0.851400000000002
"Tree.exudate","Melezitose",24,23.8121,0.6363,5689,0.5689,0,0.187899999999999,"Random",0.187899999999999
"Tree.exudate","Methyl-?-D-glucoside",26,25.5573,0.6852,5117,0.5117,0,0.442699999999999,"Random",0.442699999999999
"Tree.exudate","Soluble Starch",7,8.0237,0.3893,8263,0.8263,0,-1.0237,"Random",1.0237
"Tree.exudate","Cellobiose",30,30.0692,0.5895,6095,0.6095,0,-0.0691999999999986,"Random",0.0691999999999986
"Tree.exudate","Salicin",30,30.0678,0.5836,6151,0.6151,0,-0.0677999999999983,"Random",0.0677999999999983
"Tree.exudate","L-Sorbose",29,28.4997,0.666,5050,0.505,0,0.500299999999999,"Random",0.500299999999999
"Tree.exudate","L-Rhamnose",16,14.4137,0.8494,2983,0.2983,0,1.5863,"Random",1.5863
"Tree.exudate","D-Xylose",35,34.5967,0.6894,5289,0.5289,0,0.403300000000002,"Random",0.403300000000002
"Tree.exudate","L-Arabinose",15,15.9782,0.4048,7774,0.7774,0,-0.978199999999999,"Random",0.978199999999999
"Tree.exudate","D-Arabinose",14,14.1372,0.58,6253,0.6253,0,-0.1372,"Random",0.1372
"Tree.exudate","D-Ribose",21,21.0858,0.5834,6154,0.6154,0,-0.085799999999999,"Random",0.085799999999999
"Tree.exudate","Methanol",10,7.7348,0.9491,1472,0.1472,0,2.2652,"Random",2.2652
"Tree.exudate","Ethanol",46,44.851,0.9177,3347,0.3347,0,1.149,"Random",1.149
"Tree.exudate","Glycerol",42,42.4272,0.5107,7595,0.7595,0,-0.427199999999999,"Random",0.427199999999999
"Tree.exudate","Erythritol",15,14.901,0.6323,5799,0.5799,0,0.0990000000000002,"Random",0.0990000000000002
"Tree.exudate","Ribitol",30,30.2152,0.5588,6411,0.6411,0,-0.215199999999999,"Random",0.215199999999999
"Tree.exudate","Galactitol",4,4.7422,0.4457,8626,0.8626,0,-0.7422,"Random",0.7422
"Tree.exudate","D-Mannitol",42,41.4218,0.7826,4907,0.4907,0,0.578200000000002,"Random",0.578200000000002
"Tree.exudate","D-Glucitol",43,42.1341,0.8402,4185,0.4185,0,0.865900000000003,"Random",0.865900000000003
"Tree.exudate","myo-Inositol",1,1.7703,0.448,8697,0.8697,0,-0.7703,"Random",0.7703
"Tree.exudate","DL-Lactate",32,28.5105,0.9319,1341,0.1341,0,3.4895,"Random",3.4895
"Tree.exudate","Succinate",43,42.183,0.7988,4388,0.4388,0,0.817,"Random",0.817
"Tree.exudate","Citrate",26,27.627,0.3009,8425,0.8425,0,-1.627,"Random",1.627
"Tree.exudate","D-Gluconate",23,25.0425,0.2404,8850,0.885,0,-2.0425,"Random",2.0425
"Tree.exudate","D-Glucosamine",19,19.2122,0.5537,6359,0.6359,0,-0.212199999999999,"Random",0.212199999999999
"Tree.exudate","Nitrate",7,6.8688,0.6474,5773,0.5773,0,0.1312,"Random",0.1312
"Tree.exudate","Vitamin-free",5,5.8759,0.4334,7858,0.7858,0,-0.8759,"Random",0.8759
"Tree.exudate","2-Keto-D-gluconate",20,20.9938,0.4121,7561,0.7561,0,-0.9938,"Random",0.9938
"Tree.exudate","Starch formation",0,0.4417,0.6318,10000,1,0,-0.4417,"Random",0.4417
"Tree.exudate","Growth at 19°C",49,48.9671,1,9674,0.9674,0,0.0328999999999979,"Random",0.0328999999999979
"Tree.exudate","Growth at 25°C",49,48.9653,1,9658,0.9658,0,0.0347000000000008,"Random",0.0347000000000008
"Tree.exudate","Growth at 30°C",46,46.0829,0.6354,7174,0.7174,0,-0.0829000000000022,"Random",0.0829000000000022
"Tree.exudate","Growth at 37°C",26,24.5692,0.7895,3550,0.355,0,1.4308,"Random",1.4308
"Tree.flux","Glucose_F",40,39.5155,0.6813,5125,0.5125,0,0.484499999999997,"Random",0.484499999999997
"Tree.flux","Galactose_F",15,15.5756,0.4905,6946,0.6946,0,-0.5756,"Random",0.5756
"Tree.flux","Sucrose_F",14,13.8406,0.6381,5644,0.5644,0,0.1594,"Random",0.1594
"Tree.flux","Maltose_F",8,8.3642,0.5431,6794,0.6794,0,-0.3642,"Random",0.3642
"Tree.flux","Lactose_F",0,0.1903,0.8266,10000,1,0,-0.1903,"Random",0.1903
"Tree.flux","Raffinose_F",9,8.8347,0.66,5653,0.5653,0,0.1653,"Random",0.1653
